PCA1,PCA2
-1.932127366950966,0.292898181540094
-1.9720071876595107,0.45516981799972245
-1.6006960023016465,-0.055882126385702224
-1.5124853953246402,0.2791617584260382
-1.3704665471380328,0.5914740877457116
-2.2880930846870227,1.4175917771598334
-1.3713680816547595,0.7858973012467789
-1.7378921347412175,0.40931003465541765
-1.020072834393627,0.597723003433854
-2.7294361318790052,1.336322515041669
-2.2070578990149223,0.37220671272361255
-1.8134839893925678,0.6114019202067189
-1.2550894218286472,0.8380060002792261
-1.8427698896898501,0.194749607257834
-1.4103463678465775,0.7537457242053406
-1.0952906793066934,0.27339631096925904
-1.8055946725314844,0.6157476113014059
-1.4588058280859395,0.5440795353569335
-1.1196018083720196,0.1507648316957955
-2.41699049683879,0.8283473077643436
-1.430983111004217,0.4999135951705739
-1.6860497604563602,0.7398281364669635
-2.818453723322229,0.5848064091865507
-2.0656952495776575,0.6401730099514187
-2.0118870083680562,0.6174414544593521
-1.0329369224866658,0.2993564786637453
-2.0508652945598747,0.5852898774179135
-1.2115693391328053,0.22128761193681173
-1.4036039212696045,1.1912838743940286
-2.547163453245569,0.9599446298858169
-1.7899918569678754,0.6540905976897955
-2.121551895588096,1.2905202380385545
-2.535072225698356,1.1650850357340303
-1.9160915766594253,1.2741319669877575
-2.366856641536876,0.9368164020335794
-2.4907792824566877,0.641592766313511
-2.2844528226997256,0.9631450252770477
-1.361886907607216,0.9634119130537477
-1.6942553902488922,-0.15852826685696833
-1.3795737114472921,-0.11245910207715332
-1.3261394799759745,0.39122792044667487
-0.7797074659883664,0.12504226224800696
-2.4563427927688926,1.3226143087388016
-1.888302983498093,0.9067199246799159
-0.8984795175176651,0.0941878560043445
-1.279645886661357,0.9541437665986963
-1.8253298811723977,0.1674922687655723
-2.3399695828922704,0.7638275732268045
-1.44969866377668,1.2480127251797986
-1.202216839056163,0.6864515561667434
-2.21961768635093,1.3043803194357404
-1.0017312913594476,0.37604245144052545
-2.3247066531465554,1.6518352397525726
-1.2390180464762441,-0.26096502589272486
-2.300055638263335,0.9248020388886581
-1.8513154053002763,0.14605788407128034
-1.4398434799908526,0.8991087589708717
-1.6291039409686463,1.0767177395309697
-1.952892784079506,0.32671538492828905
-0.7712565004284503,0.7846294199790055
-1.4623174161023358,0.7108769548167564
-1.3073058058517883,1.0339064764835755
-1.5152241227952101,0.539185296807757
-1.3956792107200857,0.6632658219733151
-1.996658202542731,1.1822030188636374
-1.2917029902881796,1.0722494628719657
-1.2505476253246235,0.18913603489537364
-1.9966923264631218,0.8589569167421552
-2.184150988175506,1.503329315937001
-2.4831011774425975,1.207953805122614
-2.874310369332666,1.2351536372736853
-2.03567061265494,0.8268053397007173
-1.6238246776072325,1.0534376365844127
-1.5768875569455045,0.88081726332662
-1.309670523584075,0.7675114368493985
-1.3920048248123982,0.5320651722120118
-1.1919628044627937,0.9571922868956078
-2.309536812310878,0.7472874270816886
-1.5800251352236174,0.5211961047705471
-2.724520325636698,0.1610339716419207
-1.9443472684690797,0.37540710811484307
-1.9260057254349003,0.15372655612151467
-1.493523047229554,0.6341909820399769
-1.2886243769997159,-0.03743875564713124
-1.3844895176895993,1.062829441322595
-1.8463406340683208,0.44007871774670154
-1.6886598139560294,0.7122023424257202
-1.4085091748927343,0.6881453993246889
-2.0900889165190764,0.7919075459694093
-1.8247682324735646,0.8227337354018834
-1.540706963213905,-0.2963169983253936
-3.0302235140999394,1.1065473291079337
-1.0702066896955411,0.4892539091646184
-1.5707067590673647,0.6631139468789958
-2.2857283669547366,1.6839868167940106
-1.696806478758914,1.2831553161769582
-2.706060661250795,1.3301311056947174
-1.501669712032438,1.205143955791214
-0.9748442327148419,0.20305362263375024
-2.599134501501326,0.917075860497233
-1.5924903725091142,0.8424742769382297
-2.2304333696431313,0.37839812207056434
-1.838322643236337,0.15677507641842617
-1.7289136444028588,1.4008925569012454
-2.090217590489977,1.0795568783923715
-1.353962197057697,0.43539386063303437
-2.105609194206593,0.4791985442895656
-1.42116205113878,-0.1722364731598352
-1.959517109304756,1.279954920785727
-2.2478392542401937,0.7289015626843083
-1.084006436225697,0.06206449577409456
-2.015561394275743,0.7486421042206545
-2.4389369081718306,0.9721108681250579
-1.841435380445191,0.9432171928160408
-2.1030816785830164,0.7811903536222632
-0.9794201531392555,0.5286774858961203
-1.126998994143096,1.010778248631338
-1.9179877346029168,-0.1295770852067608
-1.9035317893234172,0.34195836027562965
-1.6489086672183852,0.8375800383890537
-1.1723457171736038,0.014669943385316178
-2.2718340703740703,1.5002807956400899
-1.7631047983232702,0.48110176888302075
-1.3342269884167843,0.883649203168868
-1.9573059066126288,0.6879360178891792
-1.4806589591365151,0.9325575068100853
-2.141287104229008,0.8422648955027199
-2.311374005264722,0.8128877519623402
-2.2460361852067403,0.34005513568217444
-2.0789333474089804,0.8682250631972067
-1.6261198777306927,0.5779249555563172
-2.308763951765052,0.8405135460035841
-2.58797893239123,0.9933933777250306
-2.6659355047748665,0.9290902236421542
-2.1431242971828515,0.9078652203833723
-1.228975223729868,0.571791052550556
-1.8484585564779834,1.2768120317356872
-1.3199586820978346,0.1735246039990514
-0.49452289933104104,0.3164744617933528
-2.5074123065079243,1.0853223258491511
-2.847177974920677,0.8233955628739769
-1.0956646890449773,0.7998148889851553
-1.0209743689103532,0.7921462169349209
-1.0971278722605369,0.3389966358499107
-3.055307503711093,0.8906897309125742
-1.6940677512883435,1.0231317777952391
-1.5666335223521355,1.151557994055484
-1.0079816068464136,0.8028634092820669
-1.2135352060575495,0.5745372692404258
-1.4894498105143248,1.1226350292164653
-2.038246542234219,1.1224256477809553
-3.017230752036,1.1172645214550792
-1.5540396110957382,0.542630489464839
-1.8623174593702139,0.928154309374208
-2.2037575228455193,0.7674246409782053
-1.6949692858050704,1.2175549912963064
-0.9766814256686854,0.268653947514402
-2.245100526769623,0.46887802430258996
-2.0074738858349326,0.2562208214984614
0.8438924801283851,-0.9565721098288245
0.07543664076969557,-0.4393862624376385
0.23312801350116444,-1.8456896562277076
0.34775711933398185,-0.5463205876624011
0.8042700073616409,-1.36959913821512
0.9209475179952954,-0.6978457422448814
0.38126850320383776,-1.6725489523266137
1.2266507064585372,-1.6433590997108942
0.8243200693787631,-1.369230682666138
0.10543643662315536,-1.3988172076420278
0.4855740568344598,-0.43480297309625376
0.3704422672924577,-0.9201041312227014
0.02772665956214178,-0.35999200810174115
-0.014881335997795817,-1.616123851729481
-0.5417068153153922,-0.6140335185720172
0.8189712884085237,-1.136832938325664
0.24642507632213576,-0.6044323323983255
0.0548590539741307,-0.7717500825014498
0.2983371595882452,-2.030872940084911
0.7805205269951478,-0.8369891508522728
1.1349285114651346,-1.8116055650628118
1.1470197390123473,-1.606465159214599
0.10155083886847503,-0.7056012101663087
0.31993440225225966,-0.5021546474760415
-0.2610876164633028,-1.775404474233389
-0.07033913120069173,-0.34613192670455484
0.3047055964269343,-1.0669162118803273
0.2599205220952596,-1.4077830504900375
0.3122904211585596,-0.7452695841636622
0.4027122308276935,-1.002244602248469
0.6470813183393569,-0.7773636548639098
-0.43387912104919607,-1.2215119772705683
0.635492774501328,-1.7965719711509809
-0.21222930541639864,-0.9460935884471906
0.5692534199266207,-1.1293161413697486
0.06875335055479673,-0.9554561036553705
0.09931479510708932,-1.2596455822234485
1.0556963948264872,-1.1550669276287253
1.4894900109752802,-1.9278080367426262
0.7817960712501584,-1.5578309423692358
1.1748083321736795,-1.9738772015224406
0.5339153957220988,-1.615914470293972
0.413468949130247,-1.5455717819584627
0.024367127030664307,-0.6766782453272894
-0.045255141589539395,-0.13027432850919587
1.0688178308613274,-1.4319990677045413
0.26082205661198643,-1.6022062639911048
0.09881211139790491,-0.44557767178459023
0.6735695261764201,-1.5699971806084763
-0.1571455199517869,-1.6896669354562208
0.48327885671099974,-0.9103156541243493
0.9129046860940537,-1.5606053758702938
0.520793959687259,-1.3389823302181556
0.895863528384143,-0.9137033404402407
0.5310479942806282,-1.0682415994892909
0.18777073785147905,-1.1633709430046413
0.5176812224784046,-0.5525402138205409
0.11675480362454195,-1.2869029207157099
0.5064666883786599,-2.098167108123508
0.7656905719773648,-0.7821060183187672
-0.45088615483871625,-0.25136383971903287
0.7307606814315173,-1.4718768231374046
0.8820979057743773,-1.017646651709282
0.636698609775087,-0.7604550531698121
-0.5009254600901205,-0.9707283685327132
0.2785913983281548,-0.8007012641516572
0.5356239147050416,-1.3938654627516607
0.4027122308276935,-1.002244602248469
-0.016718528951639302,-1.5505235268488298
1.1486941340749002,-1.7076622537937705
0.7195709884010313,-1.8714404424866848
0.5616094388329205,-1.3724310780573687
1.1488228080458007,-1.995311586216733
0.18158993997333886,-0.9456676265570179
-0.20638839335615228,-0.31413222475743585
0.25731046859558976,-1.4354088445312814
-0.26587474873470945,-0.8877652632566029
0.458323541070748,-1.4138225847426704
0.8570139161632254,-1.2335042499046411
0.31940687747381685,-0.8341500119908706
-0.052958087672887746,-1.8426986422719862
0.626573249152618,-1.3188451163216388
0.27235163546036595,-2.052307324779203
0.7400790575877698,-1.329958981028955
0.20834832464704384,-0.8310071229408305
-0.7265895474484984,-0.26528142745740935
0.6895711925475715,-0.9120094972822947
-0.2417264175606741,-0.8007305536816594
0.6256375907155013,-1.447668004942054
-0.037355272109278574,-1.8043556558835963
0.37852977573326785,-1.4125254139448948
-0.04320673678870256,-0.7578900011042634
0.9908612584776904,-1.4963022217874178
1.346569628271946,-2.0456971525612326
0.3618967516820316,-0.9687958544092559
-0.3493087760594864,-0.4320213405760422
-0.2610876164633028,-1.775404474233389
-0.09672350613611297,-0.9872110083366382
-0.20066560264762875,-1.0729485471138067
0.6640883521288773,-1.7475117924154453
0.29355002731683844,-1.1432337291081252
0.41831504639130235,-0.9639016158600793
0.5048171343853658,-0.8509067385906494
1.2639545975878028,-1.5100104280902849
1.1448085363202198,-1.0144462563180512
0.3871094152640843,-1.0405875886368587
1.2378403994890232,-1.2437954803616147
1.2769473596517418,-1.4992932357431386
0.2675645031889594,-1.1646681138024173
0.01137436496672476,-0.6873954376744356
0.5029799414315224,-0.785306413709998
0.583019042536386,-1.025372830100707
0.5440407563445675,-1.0575244071421446
0.36876787222990504,-0.8189070366435304
0.389719468763754,-1.012961794595615
-0.291988946833489,-0.6215503155279329
0.25145900391616594,-0.38894318975194847
1.1206602051461847,-1.1014809658929954
0.6618771494367497,-1.1554928895188978
-0.08218502298052104,-0.7900415781457016
-0.044752457880354944,-0.9443422389480541
0.5195184154322481,-0.6181405387011926
-0.08479507648019069,-0.8176673721869453
0.6747412375297884,-0.8571263647487893
0.35744950522851826,-0.9308213235698476
0.07593932447888008,-1.2534541728764967
0.7844061247498281,-1.5302051483279921
0.0656852898855107,-1.5241949036053613
1.0047555550583565,-1.6800082429413388
0.007463926142786392,-1.1402427151524037
0.3556464361950649,-0.5419748965677139
-0.39947675528179105,-0.8637365369667602
0.5969133391170526,-1.2090788512546278
0.10155083886847503,-0.7056012101663087
0.819099962379424,-1.4244822707486258
0.0453778799265877,-0.9492646943084192
0.44169051701951195,-0.9700930252070311
1.008267143074753,-1.8468056624011615
0.8651014246040345,-1.7259255326268337
0.043703484864034914,-0.8480675997292475
-0.2668104071718264,-1.0165881518770183
0.48157033772805663,-1.1323646616666598
-0.03188836978731601,-0.645975714177946
0.12153138327677114,-0.4961151132234089
1.017748317122296,-1.6692910505941925
0.28534439752430585,-2.0415901324320576
0.4072540273317168,-1.6511145676323213
0.27070208146707175,-0.805046955246344
0.3230471394611135,-1.288596763873656
-0.37112651342162617,-0.5759071126382904
0.9908612584776904,-1.4963022217874178
0.20651113169320057,-0.7654067980601791
0.10232369941430132,-0.6123750912444134
-0.06141960585198131,-0.8238587815338971
0.17885121250276878,-0.6856440881752994
0.020984212985168497,-0.7975301582904287
0.3345767183094933,-1.7386978246617544
1.2378403994890232,-1.2437954803616147
0.08230776131756928,-0.2894974446719132
0.40438662589024615,-1.1034416968276408
0.5432678957987417,-1.1507505260640405
-0.03996532560894813,-1.8319814499248401
-0.7507720025429241,-0.6755622391538354
0.5714304986983572,-2.044581146387778
0.3085911941816143,-1.7601322093560468
-0.0484268437880419,-0.8131415891867508
1.0315139397320616,-1.5653477393251514
0.27235163546036595,-2.052307324779203
1.8066665410353069,-0.5610955655354992
1.047246888821811,-0.47275648614362653
0.9946564950603858,0.2495625680766191
1.4832765487319897,-0.6914532232003876
1.1559184207978992,0.14577113190189703
0.2688769006876458,-1.075976049618683
0.2241758237873038,-0.34931130430375046
0.8752402569561615,-0.1621672895119013
0.8429111370588513,-0.001495127457089501
0.767938627913168,-0.5645910655146179
0.996459564093839,-0.13928385892551462
0.960839350878258,-1.1966467979575008
0.7759566187451519,-0.8478947068428931
1.2963454117980466,0.28491454050928783
0.36814852672423787,-0.05371921303470046
0.5839325892275304,-1.5563254628547647
1.2377237376925405,-1.2926755671916428
1.515230199335776,-1.6676044064554005
0.31786388570545016,-0.5343144962554468
1.0002506117980088,-0.2216044218567893
0.25096833238139893,0.08859530143391911
0.7283161551464239,-0.9776180939009136
1.124022467000947,-0.29850697508823193
1.340484839999556,-1.0969916714419563
0.5270457347294651,-0.42390568884360036
0.8071742620467875,-1.1077381533191044
1.3758228642040777,-0.610393342517733
0.4246613714840191,-0.6597204090299685
1.0112526658679462,-1.003700847159717
0.2683742169784614,-0.26190813917982475
1.2461774325757422,-0.14680065588143
1.565152842790697,-0.9971199644717482
0.37281899719916145,-0.9902385108415148
0.8014146180945881,-1.1584556866634306
1.7045275135572446,-1.035679531314801
1.3801534488611078,-0.6972479601871686
0.8526376468737781,-0.06274976124305412
0.9324314122112586,-0.06404693204082956
0.1193321927590613,-0.24062562957985195
0.7785786844192387,-1.1567983320546402
0.6782662972758423,-0.018555604245506344
0.9214870549481557,-0.7023797969830432
0.3742701682403035,-0.19289083845327962
1.3298567956679026,-0.8413138241549242
0.39867584735614015,-0.6811547937242609
0.24173249410123918,-0.3276885559659838
0.13596521681029755,-0.6843551891154912
1.2892041144135316,-0.7722683066171909
1.9005999387208372,-0.9848680030801291
1.0077764715399857,-1.3692671712152935
1.025557825430572,-0.9042915906288371
0.8361332967934425,0.09333046586962306
0.5144269824038096,-0.9610414592066424
0.017227289201388756,-0.39196349323767177
1.6246391981692538,-0.42348692597258103
0.38425402599703123,-0.8294441370851692
0.6467193207754905,-0.5874744961010044
0.6066887143500721,-0.7973290485928864
-0.006709830125653231,-1.0410135505270317
0.2683742169784614,-0.26190813917982475
0.9773778248789841,-1.0294809229486959
0.1225984450080741,-0.16865380344674114
1.0371463692686003,0.11491672565823419
1.3148156288031265,-0.22441534390700307
0.610596423850725,-0.8307695246941327
0.21510278339843458,-0.7299983920051336
1.0099550098669632,-0.9426345770172272
0.15377923506603378,-1.238031105623649
0.21028152720663762,-0.16560528314982972
0.9116070300930701,-1.4995391057278038
0.762344511175545,-0.09342407558120948
0.5793907927235068,-0.9074554974709123
0.36542035187284544,-1.4721226931220692
1.1387237480478303,-0.0657407751987754
0.41648986561187645,-1.2348307102324183
0.9196839859147025,-0.3135333699809093
0.32242779395544624,-0.5234089402648262
0.595766468832942,-0.7758863921606269
-0.1900007050722996,-0.5190925387001414
0.9487822472514357,-1.0785411016842321
1.0828776546565693,-1.0938205655807274
1.1878720714016848,-0.8303800513531153
0.9329220837460253,-0.5415854232266973
1.1823946164605448,-0.3103329745896788
1.0489212838843636,-0.573953580722798
1.313714443151433,-0.8751227558051531
0.06777200748526299,-0.0003791212836353268
0.7390608612745604,-1.1844158543579166
0.7130753371466814,-1.2058502390522088
1.520451765890355,-0.27045521915681575
0.40427142364900326,0.1895758155584277
1.6173692268138384,-1.1930204406760982
0.9634494043779278,-1.1690210039162572
1.7602896095171725,-1.0751313248574916
0.7313842158157103,-0.4088792939509229
1.2210686018953314,-1.5087215290304763
1.5078330135646991,-0.8075909895198576
0.15053782388627943,-0.16393965680307224
0.24039798485658023,-1.0761561415241907
1.028039204959341,-0.5890164641646306
0.4618365886423842,-0.23872240498639677
0.21028152720663762,-0.16560528314982972
0.6714869974551934,-1.2656276101348911
1.3514291972626586,-0.4586588064997428
0.2584941921233759,-1.0590674479245854
1.141953147053167,-0.8033028047663615
0.43547705477622123,0.2662617883352073
1.5196447814241387,-0.6869274402001935
1.4337620389357426,-1.5651101410784531
0.6557923611643598,-0.20678740839962154
0.7824863939198914,-1.190238808155886
1.2320009469840167,-0.5338592448352723
0.8951275210819928,-0.19739560366143935
0.5014342203398701,-0.9717586515537886
0.5529025848864435,-0.114821971726346
0.6846332745592918,-0.39649647525701937
0.6964791663391211,0.04741317618412737
0.11168821166536148,-0.4837405662674727
0.04308413935836735,-0.08287977612041739
0.3972467880609707,-0.8187269447380228
0.8881028854939601,-1.2056983639578893
0.18314913279464853,0.24615279124987904
1.1352107004761938,-1.2408409549550492
1.4545522971335405,-0.4528640695129613
0.508212060605279,-1.0665842448805005
0.6541179661018068,-0.10559031382045003
1.697374203998312,-1.75633295918829
1.1163784859072483,-0.5416219117758528
0.9480342277748676,-0.02570394565243964
1.4669008726225543,-0.8230223285106725
-0.24561201531535418,-0.10751455620594011
0.09595672213085185,-0.23443422023290014
0.30536179517627776,-1.0225701797884605
0.3475117835665985,-0.30755134206946716
0.5524696101585109,-1.0577127707856195
0.16039300767210657,-0.5128436230119993
0.3682772006951383,-0.3413685454576627
0.4924805710707696,-0.8172778988459285
0.9242257824187258,-0.9624033353647613
0.21898838115311456,-1.4232143894808524
0.892363952542164,-1.083435340233408
1.0268923346752312,-0.15582400507063016
1.4718756438545102,-0.5290014948352513
1.1782047179488329,-0.8476571085961957
0.7132288521868401,-0.3474362965214836
1.6950804634300918,-0.8899480410002879
0.9366910197042225,-1.2836815075324444
0.9802005497808868,-0.22197287740577137
0.9595638066232474,-0.47580500644053814
0.8128850405808936,-1.5300250564224844
0.8550023646060643,0.20364527839112362
0.03594284197385184,-1.1400626232468967
0.005792260403519299,-0.5527578669940176
1.2270956933608868,-1.036997719904611
1.486950934639676,-0.8226538729616903
1.0376370408033673,-0.3626217655276334
1.6114011003379314,-0.19543487272679375
1.0431144957445073,-0.8826688422910705
0.6674727257296127,-0.28476228023620936
0.2976011522860949,-1.3145652033061097
0.4015432487976106,-1.228827664528941
1.1208257323607609,-0.5795964426152603
1.1214450778664284,-1.3447842662240905
1.2530812174887658,-1.015563335210319
1.2458952435646828,-0.7175652659891932
1.2161513360977843,-1.6753305848468247
1.4183127384122924,-0.7450391849361176
1.4409153484946757,-0.8444567132049645
1.5254842339291452,-1.3968636757265351
1.6552951927720574,-1.3385718390851036
1.252519568789933,-1.6708048018466308
1.1055849143610184,-0.8078285877665559
1.7455883284702902,-1.3078975247469484
1.755597027296276,-0.7983875484251501
0.5613314387003869,-0.11501033536982065
0.4011572268849091,-0.36587966726005455
1.589957372714076,-0.8657392228049382
1.0622303588797528,0.3307743238535931
1.0443914995547576,-0.26161303459193647
0.5023726081002726,-0.3566480093541585
0.8428742838151759,-0.8110289831577864
0.12558250824602743,-0.6674465874213934
1.1509421900107033,-1.490147300989621
0.903274185884877,-0.7683485774126767
0.9591649558157054,-1.0954497033783297
0.5492728755183243,-1.338802238312648
1.8755159491096849,-1.200725601275488
1.1138850942040612,-0.5203676189870678
0.676461768687149,-0.9716067764594695
0.7839154532150611,-1.0526666571421242
0.8983569200873297,-0.9349576332290251
0.18769092929867182,-0.4027171741339733
0.8114233169205738,-0.648945710341632
0.3890411582684381,-1.7170833480619547
0.3967441043517863,-0.004659034299164564
0.3035955793865001,0.1758101029143702
1.0889639024842,-0.7006284474839073
1.1029868730357661,-1.1719838010607901
-0.07604990973479782,0.07615497639882522
1.2763280141460747,-0.7341054121343087
1.4038909170531835,-0.8933285282970262
1.6043764647498986,-1.2037376330232439
0.985678004722027,-0.7420199541692085
1.2550024078739423,-0.01363207616632794
2.1131425900443754,-1.4133828040796168
0.5448256290648115,-1.3008277074732406
1.3433402292666088,-1.3081351229936466
0.8804603639555005,-0.10691570142941378
0.8463858718315719,-0.9778264026176094
0.1210407117420042,-0.01857662203754122
0.6056585058624451,-0.3152565026688572
1.089982098797409,-0.8461715741549455
0.8793711904782248,-1.0941525325805541
0.6286231135086945,-0.6045631897006097
1.2587593316577217,-0.4191987412190849
1.1080783060642048,-0.8290828805553403
3.4712830754026944,4.256218052120962
2.733645577075709,2.8232992022375045
3.006998993450907,2.720580084667927
2.981164255039902,3.0712718889251454
2.645060960360418,3.0146738954416596
2.9079017244324,4.072122557626025
2.0470333674105756,4.053469805451944
2.918039097229289,4.293983201524861
2.976527908485368,4.331037288853442
3.316927663901491,3.977534562546011
3.8367889321759425,4.778348445383361
3.620630861519599,3.0620247602621298
3.101740835157893,4.055177467382772
2.0334433731721733,1.7223674451309077
3.1108465399119125,3.4172130579895397
3.3560226118897925,4.058566226417478
2.7560249631366807,3.622426440936064
2.536030160143749,3.072323189738256
4.290845281744092,4.7858580433201245
3.750628189555014,5.15758648719265
3.2382586571021483,2.8858637528753115
2.8455258558664007,3.3863868685570644
2.1325983374122828,2.6957441948848624
2.7266236708109615,2.301284195520268
3.3108871007062777,2.500442573457039
3.760073780126927,3.6699573976620403
2.877071372811513,2.6134081611964666
3.113620850858113,4.822333220945399
2.596765757567587,4.18250207550787
3.058746817685254,3.6619936210239175
2.5819002190741736,2.572241506703796
2.1092228667840724,2.7019356042318132
3.3952803577693844,4.175194659987462
3.990208685240031,4.9282090463379
2.8963159099176585,3.5392019949181686
3.251684393894021,3.839471744281731
2.5265121328525297,2.08527472223059
2.9338516650846502,2.428413240982738
3.969421156365518,4.302250728351622
2.875173753727549,3.6131500227430453
3.149263177404898,2.794123168394667
2.8076220016541553,4.191713788340544
3.7514941405961104,3.2980195723540047
3.0362360283300958,2.664227961169106
2.5653013189433285,3.3392171683609178
2.8492827796501805,2.980820203504309
4.175091417373136,4.579456955223291
3.1580304558962644,4.347721038354911
